label,clean_message
0,hi birth number lb number oz mother baby brilliantly
0,see forwarding message proof
0,keep going never intention run choose rather keep room clean say visitors maybe best choice yes wanted embarassed maybe feel feel friend wants drop buy say happened morning tried everything know else
0,dunno lei thk mum lazy go neva ask yet
0,whatever want know rules talk earlier week start happening showing responsibility yet every week bend rule way way whatever tired thia argument every week lt gt movie doesnt inlude previews still getting number
0,beautiful truth gravity read carefully heart feels light someone feels heavy someone leaves goodmorning
1,great news call freefone number claim guaranteed number cash number gift speak live operator
0,ambrith madurai met u arun dha marrge remembr
0,read shame tell takes runs blame u number ever really number ever long time
0,princess kitty shaved natural
0,better bb wont use wife doctor
0,ya came ago
0,tomorrow onwards eve number number work
0,anything lor toa payoh got place number walk meh
0,anybody number still thought tactful way ask alex
1,u win number music gift vouchers every week starting txt word draw number tscs url skillgame number winaweek age number number ppermesssubscription
0,movie theatre go watch unlimited movies pay
0,u lunch alone bored
0,yes obviously eggs pert potato head speak soon
0,nah man car meant crammed full people
0,got new job bar airport satsgettin number number per hour means lie keep touch
0,kallis ready bat number nd innings
0,thanx birthday already
0,ugh u apologize admit u wrong ask take u back
0,noe la u wana pei bf oso rite k lor days den
0,yes small kid boost secret energy
0,im gonna miss u much
0,avatar supposed subtoitles
0,simply sitting watching match office
0,jot things want remember later
0,oh sorry please
0,hey going lo lesson gym
0,dont pack buy store like cereals must pack food pack gari something number ja miss
0,always make things bigger
0,dun wan watch infernal affair
0,waking number afternoon sup
0,send pic like
0,okay booked already including one bugis
0,aight fuck get later
0,de call time ill tell k
0,dont use hook
0,much blackberry bold number nigeria
0,hi home calicut
0,hey darlin pick u college u tell wen number mt love pete xx
1,call number use ur mins calls cast number p min mob vary service provided aom gbp number month aom box number number er u stop ages number
0,oh thkin goin yogasana number den nd go number den rush parco number nb okie lor u call ready
0,late need go n get da laptop
0,sir waiting mail
0,please charge mobile get morning
0,nothing got msg frm tht unknown
0,ugh fuck resubbing eve
0,see shadow get early spring yay
0,one slice one breadstick lol
0,hey want crave miss need love ahmad saeed al hallaq
0,training tomorrow
1,urgent mobile number number bonus caller prize number number number number nd attempt reach call number asap box number n number qp number ppm
0,pass dis ur contacts n see wat u get red luv wid u blue u put smile face purple u r realy hot pink u r swt orange thnk lyk u green realy wana go wid u yelow wnt u bck black jealous u brown miss nw plz giv one color
0,cos daddy arranging time c wat time fetch mah
0,eldest know
0,say hi drugdealer
0,hard believe things like say lie think twice saying anything
1,eerie nokia tones number u rply tone title number eg tone dracula number titles ghost addamsfa munsters exorcist twilight url pobox number w number wq number p
1,sexy singles waiting text age followed gender wither f e g number f gay men text age followed g e g number g
0,good night dear sleepwell amp take care
0,wondarfull song
1,freemsg claim ur number sms messages text ok number use web number mobile number ur mates etc join txt number com number number p wk c box number la number wu number remove txtx stop
0,yar lor actually quite fast cos da ge slow wat haha
0,must come later normally bathe da afternoon mah
0,trust even
0,hey hun onbus goin number meet wants number go number meal donyt feel like cuz number get last bus home hes sweet latelyxxx
1,number free ringtone reply real
0,take like noon
0,opening mca
0,aight wat happening side
0,done oredi
0,sweet well princess please tell likes dislikes bed
0,wish great semester
0,moji love words rich day
0,dude like buff wind
0,alright babe
1,well done england get official poly ringtone colour flag yer mobile text tone flag number opt txt eng stop box number w number wx number number
0,give everything want need actually could better yor got money get work get man pay rent even fill fucking gas tank yes stressed depressed even call home thanksgiving cuz tell nothing
0,kallis wont play first two odi
0,get cash together text jason
0,oh love soooo good hear omg missed much today sorry problems provider thank tming
1,final chance claim ur number worth discount vouchers today text yes number savamob member offers mobile cs savamob pobox number number uz number number subs number
0,probably want pick
0,done
0,cutest girl world
0,dice art class number thru number thanks though idea time come tomorrow
1,sms services inclusive text credits pls goto url login unsubscribe stop extra charge help number po box number ip number
0,oh howda gud gud mathe en samachara chikku
0,thk number lor dunno get tickets wat u
0,audrie lousy autocorrect
0,site simulate test gives tough questions test readiness
0,anyway seriously hit back otherwise light armand always shit vomiting
0,fetch yun u fetch
0,thank like well
0,hmmm imagine come home rub feet make dinner help get ready date sure ready kind life
0,lara said loan lt gt
0,spare power supplies
0,yar quite clever aft many guesses lor got ask number bring thk darren willing number go aiya thk leona still attach wat
1,winner specially selected receive number cash number award speak live operator claim call number number pm cost number p
0,yeah go bed back midnight
1,sunshine hols claim ur med holiday send stamped self address envelope drinks us uk po box number bray wicklow eire quiz starts saturday unsub stop
